機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
松德長照事業有限公司附設臺北市私立松德居家長照機構,1V0100033,1,臺北市,大同區,臺北市大同區永樂里西寧北路112號2樓之4,121.5088577271,25.0561103821,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25557985,songde2021@gmail.com,黃松共,20250101.0,20261231.0,20241122 10:38:13
臺北市私立和美居家長照機構,1X0100032,1,臺北市,北投區,臺北市北投區八仙里北投路一段59號2樓,121.5006790161,25.1259536743,B,居家服務,臺北市,士林區;北投區,02-28918131,huma1110224@gmail.com,詹弘毅,20250101.0,20261231.0,20250206 13:36:20
樂田健康生活有限公司附設新北市私立樂田居家長照機構,1X0200104,1,新北市,樹林區,新北市樹林區柑園里學林路13號2樓,121.3774642944,24.9488887787,A,個案管理服務,新北市,三峽區,0955185838,rakudacare@gmail.com,黃冠惟,20250101.0,20250630.0,20241231 16:19:33
松德長照事業有限公司附設臺北市私立松德居家長照機構,1V0100033,1,臺北市,大同區,臺北市大同區永樂里西寧北路112號2樓之4,121.5088577271,25.0561103821,B,居家服務,臺北市,中山區;大同區;萬華區,02-25557985,songde2021@gmail.com,黃松共,20211126.0,20231231.0,20211130 16:45:18
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27329012,Baozhu5880@gmail.com,柯維喬,20240327.0,20241231.0,20240328 09:12:39
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務(CC01),新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-27329012,Baozhu5880@gmail.com,柯維喬,20220101.0,20241231.0,20230802 17:19:14
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務(CC01),桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,02-27329012,Baozhu5880@gmail.com,柯維喬,20230201.0,20241231.0,20230802 17:19:14
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,02-27329012,Baozhu5880@gmail.com,柯維喬,20210503.0,20240105.0,20231229 15:57:01
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27329012,Baozhu5880@gmail.com,柯維喬,20250101.0,20261231.0,20241018 17:51:58
樂田健康生活有限公司附設新北市私立樂田居家長照機構,1X0200104,1,新北市,樹林區,新北市樹林區柑園里學林路13號2樓,121.3774642944,24.9488887787,B,居家服務,新北市,板橋區;樹林區;鶯歌區;三峽區;土城區,0955185838,rakudacare@gmail.com,黃冠惟,20250101.0,20271231.0,20241216 11:46:54
台灣全齡長照股份有限公司附設新北市私立禾薪居家長照機構,1V0200051,1,新北市,新莊區,新北市新莊區文明里新莊路16之2號1樓,121.4588775635,25.0375823975,B,居家服務,新北市,三重區;新莊區;林口區,0955992465,ce2007314@gmail.com,李壬㛙,20250101.0,20271231.0,20241227 14:52:22
新北市私立宜真宜樂社區長照機構,2X0200014,2,新北市,新莊區,新北市新莊區中原里中原路253巷2弄2號1樓及4號1樓,121.4487915039,25.054058075,B,日間照顧服務,新北市,三重區;新莊區;泰山區,29901830,kittyhome3850@gmail.com,江學真,20250101.0,20271231.0,20250203 10:54:34
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,02-27329012,Baozhu5880@gmail.com,柯維喬,20231229.0,20251231.0,20231229 17:47:49
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務(CC01),基隆市,中正區;七堵區;暖暖區;仁愛區;中山區;安樂區;信義區,02-27329012,Baozhu5880@gmail.com,柯維喬,20201114.0,20231113.0,20230802 17:19:14
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-27329012,Baozhu5880@gmail.com,柯維喬,20220101.0,20241231.0,20220302 10:39:34
新北市私立宜真宜樂社區長照機構,2X0200014,2,新北市,新莊區,新北市新莊區中原里中原路253巷2弄2號1樓及4號1樓,121.4487915039,25.054058075,B,喘息服務,新北市,三重區;新莊區;泰山區,29901830,kittyhome3850@gmail.com,江學真,20250101.0,20271231.0,20250203 10:54:34
愛佳生活股份有限公司附設新北市私立樹林愛佳生活社區長照機構,2V0200004,2,新北市,樹林區,新北市樹林區三龍里2鄰中正路632巷1號3樓,121.4103240967,25.016418457,B,小規模多機能服務,新北市,板橋區;中和區;新莊區;樹林區;鶯歌區;三峽區;土城區;泰山區;林口區,(02)2680-8000,Jean030973@gmail.com,吳霈綺,20250101.0,20271231.0,20241225 15:54:25
愛佳生活股份有限公司附設新北市私立樹林愛佳生活社區長照機構,2V0200004,2,新北市,樹林區,新北市樹林區三龍里2鄰中正路632巷1號3樓,121.4103240967,25.016418457,B,日間照顧服務,新北市,板橋區;中和區;新莊區;樹林區;鶯歌區;三峽區;土城區;泰山區;林口區,(02)2680-8000,Jean030973@gmail.com,吳霈綺,20250101.0,20271231.0,20241225 15:51:54
愛佳生活股份有限公司附設新北市私立樹林愛佳生活社區長照機構,2V0200004,2,新北市,樹林區,新北市樹林區三龍里2鄰中正路632巷1號3樓,121.4103240967,25.016418457,B,喘息服務,新北市,板橋區;中和區;新莊區;樹林區;鶯歌區;三峽區;土城區;泰山區;林口區,(02)2680-8000,Jean030973@gmail.com,吳霈綺,20250101.0,20271231.0,20241225 15:52:52
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市瑞光社區長照機構,2R0100011,2,臺北市,內湖區,臺北市內湖區湖元里瑞光路162號2樓之1,121.5792617798,25.0734348297,B,小規模多機能服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0226575677,neihurg.dc@slsc.org.tw,劉群茂,20220111.0,20241231.0,20220112 15:14:59
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市瑞光社區長照機構,2R0100011,2,臺北市,內湖區,臺北市內湖區湖元里瑞光路162號2樓之1,121.5792617798,25.0734348297,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0226575677,neihurg.dc@slsc.org.tw,劉群茂,20240306.0,20241231.0,20240306 14:52:32
中華民國長期照護推廣協會附設新北市私立三重不老社區長照機構,2N0200002,2,新北市,三重區,新北市三重區光陽里三陽路102號2樓,121.4834289551,25.058719635,B,喘息服務,新北市,三重區,0972306099,longtermcare.org@gmail.com,陳昱翔,20250101.0,20271231.0,20241226 11:42:46
辰信健康有限公司附設臺北市私立辰信居家長照機構,1V0100036,1,臺北市,大安區,臺北市大安區群英里四維路198巷30弄10號2樓,121.5458450317,25.0264434814,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區,02-2558-0208,cxin@elitexs.com.tw,簡裕宗,20220401.0,20241231.0,20221229 22:55:03
辰信健康有限公司附設臺北市私立辰信居家長照機構,1V0100036,1,臺北市,大安區,臺北市大安區群英里四維路198巷30弄10號2樓,121.5458450317,25.0264434814,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區,02-2558-0208,cxin@elitexs.com.tw,簡裕宗,20220222.0,20231231.0,20220225 10:29:52
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市瑞光社區長照機構,2R0100011,2,臺北市,內湖區,臺北市內湖區湖元里瑞光路162號2樓之1,121.5792617798,25.0734348297,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0226575677,neihurg.dc@slsc.org.tw,劉群茂,20250101.0,20261231.0,20250204 15:28:48
社團法人愛福家協會附設私立成功愛活樂園社區長照機構,2R0100012,2,臺北市,大安區,臺北市大安區群英里復興南路2段171巷26號及28號1樓,121.5449447632,25.0275154114,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,2700-3696,rd08@ilive.org.tw,涂林德媛,20240101.0,20261231.0,20240102 14:52:23
社團法人愛福家協會附設私立成功愛活樂園社區長照機構,2R0100012,2,臺北市,大安區,臺北市大安區群英里復興南路2段171巷26號及28號1樓,121.5449447632,25.0275154114,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,2700-3696,rd08@ilive.org.tw,涂林德媛,20220101.0,20231231.0,20220128 10:02:17
明智銀髮股份有限公司附設新北市私立明志居家長照機構,1R0200030,1,新北市,三重區,新北市三重區中正北路15號4樓F室,121.4249038696,25.0414543152,B,居家服務,新北市,三重區;新莊區;蘆洲區;泰山區,2308-0323,58ad.care8@gmail.com,施定宏,20250101.0,20271231.0,20241218 14:57:26
臺北市私立前瞻居家長照機構,1X0100030,1,臺北市,文山區,臺北市文山區興昌里辛亥路4段21巷10號9樓,121.5590286255,25.0087375641,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-8931-2545,h89312545@gmail.com,楊邦媛,20210420.0,20241231.0,20221229 22:45:17
臺北市私立前瞻居家長照機構,1X0100030,1,臺北市,文山區,臺北市文山區興昌里辛亥路4段21巷10號9樓,121.5590286255,25.0087375641,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-8931-2545,h89312545@gmail.com,楊邦媛,20210310.0,20231231.0,20220104 19:12:50
臺北市私立前瞻居家長照機構,1X0100030,1,臺北市,文山區,臺北市文山區興昌里辛亥路4段21巷10號9樓,121.5590286255,25.0087375641,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-8931-2545,h89312545@gmail.com,楊邦媛,20250101.0,20261231.0,20241122 15:24:13
臺北市私立永欣居家長照機構,1X0100031,1,臺北市,北投區,臺北市北投區豐年里中央北路二段371號1樓,121.4874572754,25.1382331848,A,個案管理服務,臺北市,北投區,2891-6364,yongxin6364@gmail.com,陳柏帆,20241223.0,20241231.0,20241220 18:21:11
臺北市私立永欣居家長照機構,1X0100031,1,臺北市,北投區,臺北市北投區豐年里中央北路二段371號1樓,121.4874572754,25.1382331848,B,居家服務,臺北市,中山區;中正區;大同區;萬華區;士林區;北投區,2891-6364,yongxin6364@gmail.com,陳柏帆,20240101.0,20261231.0,20231229 09:41:09
辰信健康有限公司附設臺北市私立辰信居家長照機構,1V0100036,1,臺北市,大安區,臺北市大安區群英里四維路198巷30弄10號2樓,121.5458450317,25.0264434814,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區,02-2558-0208,cxin@elitexs.com.tw,簡裕宗,20240101.0,20261231.0,20231229 16:18:51
辰信健康有限公司附設臺北市私立辰信居家長照機構,1V0100036,1,臺北市,大安區,臺北市大安區群英里四維路198巷30弄10號2樓,121.5458450317,25.0264434814,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區,02-2558-0208,cxin@elitexs.com.tw,簡裕宗,20250101.0,20261231.0,20241104 17:07:52
渥康國際股份有限公司附設臺北市私立康禾社區長照機構,2R0100007,2,臺北市,松山區,臺北市松山區南京東路三段285號3樓,121.5458374023,25.0520076752,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;汐止區,77056178,khdaycare.service@gmail.com,林恩,20250101.0,20271231.0,20241223 14:49:44
社團法人中華長照協會附設臺北市私立永樂居家長照機構,1R0100029,1,臺北市,文山區,臺北市文山區羅斯福路六段134號2樓,121.5442276001,24.9992790222,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區,02-2930-6919,chxclc001@gmail.com,金國良,20240101.0,20261231.0,20231229 15:47:36
梁診所,B20200209,B2,新北市,土城區,新北市土城區中央路四段75號,121.4172210693,24.958158493,B,居家失能個案家庭醫師照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;土城區;蘆洲區;泰山區;林口區;深坑區;石碇區;坪林區;烏來區,02-22674991,len79239@yahoo.com.tw,梁忠道,20250101.0,20271231.0,20250103 13:52:16
社團法人愛樂福關懷文創發展協會,BE0100078,BE,臺北市,松山區,臺北市松山區莊敬里撫遠街367巷4號,121.5661087036,25.0638008118,C,巷弄長照站,臺北市,松山區,0926623482,tyy59792000@gmail.com,王澤民,20210101.0,20211231.0,20210412 13:49:09
台北市文山區景慶社區發展協會,BF0100187,BF,臺北市,文山區,臺北市文山區景慶里景福街126號,121.5359573364,24.9958152771,C,巷弄長照站,臺北市,文山區,02-25183311分機310,a313747@gmail.com,馬紹俊,20210101.0,20211231.0,20210409 15:21:07
財團法人台北市聖佳蘭先開懷社會福利慈善基金會,BD0100075,BD,臺北市,士林區,臺北市士林區陽明里建業路73巷10 號,,,C,巷弄長照站,臺北市,士林區,02-28614057,sylg.533@gmail.com,黃翠芳,20210101.0,20211231.0,20210407 12:00:02
財團法人台北市私立永年社會福利慈善基金會,BD0100077,BD,臺北市,松山區,臺北市松山區復勢里光復北路80巷1號1樓,,,C,巷弄長照站,臺北市,松山區,02-2578-6677#2232,socialwork@pojengh.com.tw,王建哲,20210101.0,20211231.0,20210412 13:51:26
樂田健康生活有限公司附設新北市私立樂田居家長照機構,1X0200104,1,新北市,樹林區,新北市樹林區柑園里學林路13號2樓,121.3774642944,24.9488887787,B,喘息服務,新北市,板橋區;樹林區;鶯歌區;三峽區;土城區,0955185838,rakudacare@gmail.com,黃冠惟,20250101.0,20271231.0,20241216 11:47:38
松德長照事業有限公司附設臺北市私立松德居家長照機構,1V0100033,1,臺北市,大同區,臺北市大同區永樂里西寧北路112號2樓之4,121.5088577271,25.0561103821,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25557985,songde2021@gmail.com,黃松共,20220412.0,20241231.0,20221229 21:23:58
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務(CC01),桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,02-27329012,Baozhu5880@gmail.com,柯維喬,20231229.0,20251231.0,20240306 16:15:23
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-27329012,Baozhu5880@gmail.com,柯維喬,20250101.0,20271231.0,20241224 10:48:48
寶珠職能治療所,B50100022,B5,臺北市,大安區,臺北市大安區通化街140巷17號2樓,121.553276062,25.0291194916,B,專業照護服務(CC01),新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-27329012,Baozhu5880@gmail.com,柯維喬,20250101.0,20271231.0,20241224 10:50:45
臺北市私立傑緣居家長照機構,1X0100034,1,臺北市,北投區,臺北市北投區中庸里大同街210號1樓,121.4992980957,25.1385192871,B,居家服務,臺北市,大同區;士林區;北投區,0930069930,jyuancare11249@gmail.com,劉宇傑,20220224.0,20231231.0,20220225 17:09:48
臺北市私立前瞻居家長照機構,1X0100030,1,臺北市,文山區,臺北市文山區興昌里辛亥路4段21巷10號9樓,121.5590286255,25.0087375641,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-8931-2545,h89312545@gmail.com,楊邦媛,20240101.0,20261231.0,20250205 10:17:14
社團法人中華民國香柏樹長者社區關懷協會,BE0100073,BE,臺北市,內湖區,臺北市內湖區東湖里康樂街110巷16弄20號5樓,121.6183853149,25.0703735352,B,營養餐飲服務,臺北市,內湖區,(02)6325560,nhsc.knjc@gmail.com,黃哲人,20200101.0,20201231.0,20210316 11:51:39
愛樂親子診所,B20200219,B2,新北市,蘆洲區,新北市蘆洲區長樂路168號1樓,121.4626083374,25.0909729004,B,居家失能個案家庭醫師照護服務,新北市,蘆洲區,02-22832288,lovekids0168@gmail.com,陳建甫,20250101.0,20271231.0,20250110 16:11:06
臺北市文山區興旺社區發展協會,BF0100191,BF,臺北市,文山區,臺北市文山區興旺里福興路27號,121.5511627197,25.0028038025,C,巷弄長照站,臺北市,文山區,0936048808,junghuiliao@gmail.com,陳忠榮,20210101.0,20211231.0,20210409 16:16:31
社團法人國際奔享體驗教育發展協會(吉利真光),BF0100199,BF,臺北市,北投區,臺北市北投區吉利里石牌路一段39巷80弄41號1樓,121.5109405518,25.1159381866,C,巷弄長照站,臺北市,北投區,02-28288884,gieeda.gieeda@gmail.com,曾美蘭,20210101.0,20211231.0,20210412 10:28:20
臺北市士林區葫東里辦公處,BF0100193,BF,臺北市,士林區,臺北市士林區葫東里中正路589號1樓,121.5107269287,25.086648941,C,巷弄長照站,臺北市,士林區,0933-716-265,daisykuo@hotmail.com,郭淑玲,20210101.0,20211231.0,20210407 13:37:17
臺北市北投區我愛石牌社區發展協會,BF0100204,BF,臺北市,北投區,臺北市北投區石牌里建民路116巷13 號,121.5178756714,25.1098480225,C,巷弄長照站,臺北市,北投區,0928-228-369,lv228369@me.com,吳明益,20210101.0,20211231.0,20210412 10:25:49
財團法人臺北市松年長春社會福利基金會(中山),BD0100081,BD,臺北市,中山區,臺北市中山區行仁里龍江路318巷7號1樓,121.5404205322,25.0648403168,C,巷弄長照站,臺北市,中山區,02-2500-0206,pine004@twdc.org.tw,黃春生,20210101.0,20211231.0,20210408 16:23:16
臺北市大安區永康里辦公處,BF0100212,BF,臺北市,大安區,臺北市大安區永康里金華街199巷3弄6號1樓,121.5284194946,25.0305614471,C,巷弄長照站,臺北市,大安區,0931234954,yongkangvillage@gmail.com,李明螢,20210101.0,20211231.0,20210407 15:19:39
臺北市大安區法治里辦公處,BF0100223,BF,臺北市,大安區,臺北市大安區法治里通化街192號,121.5529251099,25.0261707306,C,巷弄長照站,臺北市,大安區,0980403536,michellelin0207@yahoo.com.tw,林佩燕,20210101.0,20211231.0,20210407 11:34:46
中華民國長期照護推廣協會附設新北市私立三重不老社區長照機構,2N0200002,2,新北市,三重區,新北市三重區光陽里三陽路102號2樓,121.4834289551,25.058719635,B,日間照顧服務,新北市,三重區,0972306099,longtermcare.org@gmail.com,陳昱翔,20250101.0,20271231.0,20241226 11:42:11
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市瑞光社區長照機構,2R0100011,2,臺北市,內湖區,臺北市內湖區湖元里瑞光路162號2樓之1,121.5792617798,25.0734348297,B,小規模多機能服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0226575677,neihurg.dc@slsc.org.tw,劉群茂,20250101.0,20261231.0,20250204 15:55:43
臺北市私立傑緣居家長照機構,1X0100034,1,臺北市,北投區,臺北市北投區中庸里大同街210號1樓,121.4992980957,25.1385192871,B,居家服務,臺北市,大同區;士林區;北投區,0930069930,jyuancare11249@gmail.com,劉宇傑,20240101.0,20261231.0,20231229 09:45:20
財團法人台北市北投文化基金會,BD0100079,BD,臺北市,北投區,臺北市北投區林泉里中山路5-12號,121.5096054077,25.1380062103,C,巷弄長照站,臺北市,北投區,02-28917453,smiler826@gmail.com,詹儒宗,20210101.0,20211231.0,20210412 10:51:21
社團法人臺北市中山區大直社區發展協會(大直一),BE0100081,BE,臺北市,內湖區,臺北市內湖區寶湖里民權東路六段208號,121.5966949463,25.0676364899,C,巷弄長照站,臺北市,中山區,0931-302823,bl-yuhsin@mail.taipei.gov.tw,宋羅蘭,20210101.0,20211231.0,20210408 16:09:29
臺北市中正區新營里辦公處,BF0100218,BF,臺北市,中正區,臺北市中正區新營里寧波東街16巷4號1樓,121.5207138062,25.0323085785,C,巷弄長照站,臺北市,中正區,02-23214028,sophia.ja18@gmail.com,何國榮,20210101.0,20211231.0,20210408 17:27:30
上心居家長照服務有限公司附設新北市私立上心居家長照機構,1V0200038,1,新北市,三重區,新北市三重區長元街100號2樓,121.5443954468,24.9796943665,B,居家服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;土城區;蘆洲區;深坑區,0968530500,shangshin10909@gmail.com,詹弘毅,20250101.0,20271231.0,20241224 09:41:38
粱耳鼻喉科診所,B20100104,B2,臺北市,士林區,臺北市士林區社正路12-1號,121.5093002319,25.0885505676,B,居家失能個案家庭醫師照護服務,臺北市,士林區,02-2816-8456,kimbo@doctorvoice.org,楊境森,20200712.0,20241231.0,20221230 21:48:30
粱耳鼻喉科診所,B20100104,B2,臺北市,士林區,臺北市士林區社正路12-1號,121.5093002319,25.0885505676,B,居家失能個案家庭醫師照護服務,臺北市,士林區,02-2816-8456,kimbo@doctorvoice.org,楊境森,20250101.0,20261231.0,20250204 16:06:29
臺北市士林區德行里里辦公處,BF0100195,BF,臺北市,士林區,臺北市士林區德行里德行西路30號1樓,121.5234832764,25.1054706573,C,巷弄長照站,臺北市,士林區,0939-931-903,majasmine519@gmail.com,張僡美,20210101.0,20211231.0,20210407 14:11:15
上心居家長照服務有限公司附設新北市私立上心居家長照機構,1V0200038,1,新北市,三重區,新北市三重區長元街100號2樓,121.5443954468,24.9796943665,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;土城區;蘆洲區;深坑區,0968530500,shangshin10909@gmail.com,詹弘毅,20250101.0,20271231.0,20241224 09:42:30
臺北市大安區錦華里辦公處 ,BF0100222,BF,臺北市,大安區,臺北市大安區錦泰里羅斯福路2段35巷19弄6號1樓,121.5230102539,25.0282535553,C,巷弄長照站,臺北市,大安區,02-23511711#8238,bi-s9091006@mail.taipei.gov.tw,溫美珠,20210101.0,20211231.0,20210407 15:55:11
財團法人私立廣恩老人養護中心附設新北市私立五股獅子頭社區長照機構,2S0200034,2,新北市,五股區,新北市五股區集福里孝義路30號,121.4526596069,25.1077404022,B,小規模多機能服務,新北市,三重區;新莊區;淡水區;蘆洲區;五股區,22932666,gndc_wg@guannenn.org.tw,林偉峰,20250101.0,20271231.0,20241224 15:07:24
財團法人私立廣恩老人養護中心附設新北市私立五股獅子頭社區長照機構,2S0200034,2,新北市,五股區,新北市五股區集福里孝義路30號,121.4526596069,25.1077404022,B,喘息服務,新北市,三重區;新莊區;淡水區;蘆洲區;五股區,22932666,gndc_wg@guannenn.org.tw,林偉峰,20250101.0,20271231.0,20241224 15:07:51
一心健康事業股份有限公司附設臺北市私立繫心居家長照機構,1R0100031,1,臺北市,松山區,臺北市松山區吉仁里延吉街11號4樓之1（A室）,121.5536880493,25.0467262268,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0955-082-062,gentlecare.ltc@gmail.com,黃淑華,20210505.0,20211231.0,20211230 14:37:58
一心健康事業股份有限公司附設臺北市私立繫心居家長照機構,1R0100031,1,臺北市,松山區,臺北市松山區吉仁里延吉街11號4樓之1（A室）,121.5536880493,25.0467262268,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;南港區;內湖區;士林區;北投區,0955-082-062,gentlecare.ltc@gmail.com,黃淑華,20240101.0,20261231.0,20231229 11:00:17
一心健康事業股份有限公司附設臺北市私立繫心居家長照機構,1R0100031,1,臺北市,松山區,臺北市松山區吉仁里延吉街11號4樓之1（A室）,121.5536880493,25.0467262268,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0955-082-062,gentlecare.ltc@gmail.com,黃淑華,20250101.0,20261231.0,20241122 18:40:49
一心健康事業股份有限公司附設臺北市私立繫心居家長照機構,1R0100031,1,臺北市,松山區,臺北市松山區吉仁里延吉街11號4樓之1（A室）,121.5536880493,25.0467262268,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;南港區;內湖區;士林區;北投區,0955-082-062,gentlecare.ltc@gmail.com,黃淑華,20220101.0,20231231.0,20211230 14:37:07
一心健康事業股份有限公司附設臺北市私立繫心居家長照機構,1R0100031,1,臺北市,松山區,臺北市松山區吉仁里延吉街11號4樓之1（A室）,121.5536880493,25.0467262268,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0955-082-062,gentlecare.ltc@gmail.com,黃淑華,20210623.0,20241231.0,20221229 22:46:08
新北市光塩愛心關懷協會(社照C),BF0200178,BF,新北市,新莊區,新北市新莊區立廷里立信三街25-3號1樓,121.4421157837,25.0504112244,C,巷弄長照站,新北市,新莊區,02-29982723,estherulizii@gmail.com,吳振鏜,20220101.0,20221231.0,20220503 09:39:17
樂玲社會企業股份有限公司附設新北市私立老同學社區長照機構,2V0200001,2,新北市,淡水區,新北市淡水區幸福里水源街一段106號一樓,121.4465179443,25.1719760895,B,日間照顧服務,新北市,淡水區,0226282449,oldclassmate106@gmail.com,汪清課,20250101.0,20271231.0,20241219 14:04:14
社團法人中華基督教521福緣全人關懷協會-中興據點(社照C),BE0200069,BE,新北市,五股區,新北市五股區五股里中興路4段19-1號,121.439239502,25.0824127197,C,巷弄長照站,新北市,五股區,02-22914515,mp789681@gmail.com,韓善泉,20220101.0,20221231.0,20220503 09:46:21
樂玲社會企業股份有限公司附設新北市私立老同學社區長照機構,2V0200001,2,新北市,淡水區,新北市淡水區幸福里水源街一段106號一樓,121.4465179443,25.1719760895,B,喘息服務,新北市,淡水區,0226282449,oldclassmate106@gmail.com,汪清課,20250101.0,20271231.0,20241219 14:04:42
