機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
(新竹市)社團法人臺灣樂福國際慈善福利協會,BE0600010,BE,新竹縣,竹北市,新竹縣竹北市新國里華興三街310號1樓,120.9951858521,24.8410682678,B,到宅沐浴車服務,新竹市,東區;北區;香山區,0976001123,ghsc76001123@gmail.com,張淞源,20250101,20271231,20250409 09:09:45
億安診所,B20500049,B2,新竹市,北區,新竹市北區大同里北大路169號7樓之2 ,120.9666137695,24.8087272644,C,巷弄長照站,新竹市,北區,03-5353256,eveislove696@gmail.com,林家億,20230101,20231231,20230310 16:38:26
桃園市私立澄豐居家長照機構,1X0400049,1,桃園市,桃園區,桃園市桃園區國強二街259號,121.2757720947,24.9827785492,B,居家服務,桃園市,桃園區,0975590125,chenfung1419@gmail.com,田錦靜,20220613,20261231,20250101 16:27:13
康瑄生活實業有限公司附設新竹市私立康瑄居家長照機構,1R0500004,1,新竹市,北區,新竹市北區水田里武陵路2號10樓之3,120.9623031616,24.815290451,B,喘息服務,新竹市,東區;北區;香山區,0912-717752,b6681883@gmail.com,高穎婕,20240101,20241231,20240111 11:57:21
康瑄生活實業有限公司附設新竹市私立康瑄居家長照機構,1R0500004,1,新竹市,北區,新竹市北區水田里武陵路2號10樓之3,120.9623031616,24.815290451,B,喘息服務,新竹市,東區;北區;香山區,0912-717752,b6681883@gmail.com,高穎婕,20250101,20271231,20250109 16:40:23
康瑄生活實業有限公司附設新竹市私立康瑄居家長照機構,1R0500004,1,新竹市,北區,新竹市北區水田里武陵路2號10樓之3,120.9623031616,24.815290451,B,居家服務,新竹市,東區;北區;香山區,0912-717752,b6681883@gmail.com,高穎婕,20250101,20271231,20250109 16:40:50
屏東縣私立致冠居家長照機構,1X1600053,1,屏東縣,屏東市,屏東縣屏東市華山里華正路259號1樓,120.4981613159,22.6844596863,B,居家服務,屏東縣,九如鄉;里港鄉;鹽埔鄉;高樹鄉,08-7381168,Love756653@gmail.com,廖良正,20240101,20261231,20240104 08:32:58
屏東縣私立致冠居家長照機構,1X1600053,1,屏東縣,屏東市,屏東縣屏東市華山里華正路259號1樓,120.4981613159,22.6844596863,B,喘息服務,屏東縣,九如鄉;里港鄉;鹽埔鄉;高樹鄉,08-7381168,Love756653@gmail.com,廖良正,20240101,20261231,20240104 08:33:24
屏東縣私立致冠居家長照機構,1X1600053,1,屏東縣,屏東市,屏東縣屏東市華山里華正路259號1樓,120.4981613159,22.6844596863,B,居家服務,屏東縣,九如鄉;里港鄉;鹽埔鄉;高樹鄉,08-7381168,Love756653@gmail.com,廖良正,20230630,20231231,20230704 12:04:33
臺南市私立毅安社區長照機構,2X1400032,2,臺南市,安南區,臺南市安南區公塭里安興街230巷8號1樓,120.1607437134,23.0686454773,B,家庭托顧服務,臺南市,10;15;5;佳里區;學甲區;西港區;七股區;將軍區;安定區;安南區,0903663501,care.service@msa.hinet.net,李淑娟,20220624,20270228,20240305 11:47:20
(新北)曼巴租賃有限公司,BA0100036,BA,臺北市,大安區,臺北市大安區敦化南路一段225號地下三層之7,121.5492858887,25.0405673981,B,社區式交通接送服務(BD03),新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;土城區;蘆洲區;五股區;林口區,02-25039779,gary22124@gmail.com,陳國勇,20250101,20271231,20250114 10:19:50
億家安居家物理治療所,B40400024,B4,新竹市,北區,新竹市北區海濱里聯興路55號,120.927116394,24.8422718048,C,巷弄長照站,新竹市,北區,0970813443,wholecarept@gmail.com,李晋宇,20230601,20231231,20230310 16:42:44
社團法人台中市基督教青年會附設私立青年會居家長照機構,1R0800039,1,臺中市,西區,臺中市西區三民里002鄰三民路一段174號5樓502室,120.6752624512,24.1380653381,B,居家服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區,04-22200603,ymcasw@gmail.com,謝文聰,20250101,20271231,20250114 14:53:36
紫軒醫療資訊科技有限公司附設高雄市私立紫軒社區長照機構,2V1500016,2,高雄市,鳳山區,高雄市鳳山區海洋里２７鄰南京路２２６巷１號1樓,120.3458633423,22.6119937897,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區;桃源區;那瑪夏區,07-7632138,zixuansunhome@gmail.com,謝孟勲,20240701,20261231,20250204 14:25:00
高雄市私立高鑫居家長照機構,1X1500109,1,高雄市,岡山區,高雄市岡山區仁壽里民族南一街40號1、2樓,120.2876052856,22.7923545837,B,喘息服務,高雄市,楠梓區;岡山區;橋頭區;阿蓮區;路竹區;湖內區;永安區;梓官區,07-6260771,milin0703@yahoo.com.tw,王文琴,20221011,20240630,20231230 18:29:11
高雄市私立高鑫居家長照機構,1X1500109,1,高雄市,岡山區,高雄市岡山區仁壽里民族南一街40號1、2樓,120.2876052856,22.7923545837,B,居家服務,高雄市,岡山區;橋頭區;阿蓮區;路竹區;永安區,07-6260771,milin0703@yahoo.com.tw,王文琴,20221011,20240630,20231230 18:29:11
高雄市私立高鑫居家長照機構,1X1500109,1,高雄市,岡山區,高雄市岡山區仁壽里民族南一街40號1、2樓,120.2876052856,22.7923545837,B,居家服務,高雄市,楠梓區;岡山區;橋頭區;阿蓮區;路竹區;湖內區;永安區;梓官區,07-6260771,milin0703@yahoo.com.tw,王文琴,20230101,20240630,20231219 11:42:58
雲林縣私立林內康健老學堂社區長照機構,2X1100073,2,雲林縣,林內鄉,雲林縣林內鄉重興村重興7號,120.5810623169,23.7629928589,B,日間照顧服務,雲林縣,斗六市;斗南鎮;虎尾鎮;西螺鎮;土庫鎮;北港鎮;古坑鄉;大埤鄉;莿桐鄉;林內鄉;二崙鄉;崙背鄉;麥寮鄉;東勢鄉;褒忠鄉;臺西鄉;元長鄉;四湖鄉;口湖鄉;水林鄉,05-5890009,kj5890009@gmail.com,顏光玉,20241202,20261231,20241203 13:48:03
臺中市私立甲百二居家長照機構,1X0800194,1,臺中市,大里區,臺中市大里區大里里010鄰瓦磘路75巷2之3之1號1樓,120.6676254272,24.0932674408,B,喘息服務,臺中市,中區;東區;南區;西區;北區;烏日區;霧峰區;太平區;大里區,0980728263,alinneils894056@gmail.com,顏有詩,20250101,20271231,20250108 15:02:14
托媞園長照社團法人附設屏東縣私立愛麗絲青島社區長照機構,2L1600001,2,屏東縣,屏東市,屏東縣屏東市永城里7鄰青島街153-8號,120.4802246094,22.6781139374,B,喘息服務,屏東縣,屏東市;潮州鎮;東港鎮;恆春鎮;萬丹鄉;長治鄉;麟洛鄉;九如鄉;里港鄉;鹽埔鄉;高樹鄉;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉;車城鄉;滿州鄉;枋山鄉;三地門鄉;霧臺鄉;瑪家鄉;泰武鄉;來義鄉;春日鄉;獅子鄉;牡丹鄉,08-7322818,alicedaycare153@gmail.com,許兆嘉,20220725,20231231,20220725 14:48:32
緯久有限公司附設高雄市私立健樂綜合長照機構,4R1500003,4,高雄市,三民區,高雄市三民區壽昌路93之1號1樓,120.333404541,22.642665863,B,居家服務,高雄市,三民區;新興區;苓雅區;鳳山區,07-3962668,wjcl2020168@gmail.com,黃怡心,20240701,20261231,20240628 09:01:02
緯久有限公司附設高雄市私立健樂綜合長照機構,4R1500003,4,高雄市,三民區,高雄市三民區壽昌路93之1號1樓,120.333404541,22.642665863,B,喘息服務,高雄市,三民區;新興區;苓雅區;鳳山區,07-3962668,wjcl2020168@gmail.com,黃怡心,20240701,20261231,20240628 09:01:02
青松達觀股份有限公司附設桃園市私立長壽綜合長照機構,4R0400005,4,桃園市,龜山區,桃園市龜山區龜山里038鄰長壽路247號,121.3398284912,24.9996337891,B,居家服務,桃園市,龜山區;八德區,04-24060333,changshoumaster@qingsong.com.tw,周孟賢,20231123,20261231,20250101 16:28:04
睿圖企業有限公司附設屏東縣私立幸福茉莉社區長照機構,2R1600012,2,屏東縣,屏東市,屏東縣屏東市勝利里30鄰廣東路1028號2樓,120.4804611206,22.6873874664,B,喘息服務,屏東縣,屏東市;潮州鎮;東港鎮;恆春鎮;萬丹鄉;長治鄉;麟洛鄉;九如鄉;里港鄉;鹽埔鄉;高樹鄉;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉;車城鄉;滿州鄉;枋山鄉;三地門鄉;霧臺鄉;瑪家鄉;泰武鄉;來義鄉;春日鄉;獅子鄉;牡丹鄉,08-7662030,happy.aging@msa.hinet.net,潘信村,20220727,20231231,20220728 09:19:14
臺北市私立寬安居家長照機構,1X0100037,1,臺北市,萬華區,臺北市萬華區雙園里莒光路328號6樓,121.4974975586,25.0312480927,B,喘息服務,臺北市,大安區;中山區;中正區;大同區;萬華區,02-2308-1977,ka6.web@gmail.com,林菡雅,20221219,20241231,20221219 14:20:09
臺北市私立寬安居家長照機構,1X0100037,1,臺北市,萬華區,臺北市萬華區雙園里莒光路328號6樓,121.4974975586,25.0312480927,B,居家服務,臺北市,大安區;中山區;中正區;大同區;萬華區,02-2308-1977,ka6.web@gmail.com,林菡雅,20220824,20231231,20220830 11:47:10
臺北市私立寬安居家長照機構,1X0100037,1,臺北市,萬華區,臺北市萬華區雙園里莒光路328號6樓,121.4974975586,25.0312480927,B,喘息服務,臺北市,大安區;中山區;中正區;大同區;萬華區,02-2308-1977,ka6.web@gmail.com,林菡雅,20250101,20261231,20241122 10:45:28
新竹市私立好事居家長照機構,1X0500010,1,新竹市,香山區,新竹市香山區頂福里10鄰頂埔路22巷5號1樓,120.9678878784,24.8073310852,B,居家服務,新竹市,北區;香山區,0980866051,qa3854335@gmail.com,戴于婷,20230131,20231231,20230203 11:15:25
振興長照社團法人附設私立國泰綜合長照機構,4L1200002,4,嘉義市,西區,嘉義市西區港坪里2鄰育人路329號,120.4190063477,23.4721450806,B,喘息服務,嘉義市,東區;西區,05-2363963,grow2363963@hotmail.com,李淑儀,20220707,20261231,20240628 14:33:36
財團法人中華民國佛教慈濟慈善事業基金會臺中市私立慈濟居家長照機構(大里靜思堂),1S0800043,1,臺中市,南屯區,臺中市南屯區豐樂里文心南路111號4樓,120.6461410522,24.1325893402,C,巷弄長照站,臺中市,大里區,0937-903855,sayyes103@gmail.com,釋證嚴,20230101,20231231,20230113 19:21:19
臺中市大雅區衛生所,B20800335,B2,臺中市,大雅區,臺中市大雅區大雅里中清東路232號,120.6468276978,24.224943161,C,巷弄長照站,臺中市,大雅區,04-25661091*16,puting1983kuai@taichung.gov.tw,陳美如,20240101,20241231,20240709 17:58:01
逸滿心有限公司附設臺北市私立逸滿心社區長照機構,2R0100015,2,臺北市,士林區,臺北市士林區中山北路5段687號3樓之1,121.5272903442,25.0971851349,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28353535,momosss2014@gmail.com,羅順芳,20250101,20261231,20250204 15:30:46
京呈醫療器材行,BB0800025,BB,臺中市,豐原區,臺中市豐原區永康路95號,120.7269363403,24.2429027557,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-2529-3553,s11922001@gmail.com,林育庄,20240701,20270630,20240620 15:56:35
雲林縣私立康安居家長照機構,1X1100024,1,雲林縣,臺西鄉,雲林縣臺西鄉海北村民權路47-7號1樓,120.1999588013,23.7039318085,B,居家服務,雲林縣,北港鎮;麥寮鄉;東勢鄉;臺西鄉;四湖鄉;口湖鄉;水林鄉,05-6985605,a66020212@yahoo.com.tw,戴進隆,20220822,20251231,20221221 15:33:14
永昇醫療設備股份有限公司,BB0800035,BB,臺中市,太平區,臺中市太平區中山里中山路二段499巷13號,120.7258911133,24.1493282318,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-2393-4707,ys42568245@gmail.com,郭致遠,20230524,20240630,20240529 09:26:17
台中丁丁藥局,BB0800039,BB,臺中市,北區,臺中市北區漢口路四段255號,120.6791687012,24.1671905518,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-2237-4596,leo24@norbelbaby.com.tw,吳芳昇,20240701,20270630,20240805 11:07:37
向上藥局,BB0800062,BB,臺中市,南屯區,臺中市南屯區向上路一段643號1樓,120.6485900879,24.1465873718,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-2475-8887,gt05310@greattree.com.tw,李志韋,20240701,20270630,20250421 13:59:51
財團法人中華民國佛教慈濟慈善事業基金會屏東縣私立慈濟鹽埔綜合長照機構,4S1600005,4,屏東縣,鹽埔鄉,屏東縣鹽埔鄉新二村德協路100號,120.5555725098,22.7348861694,B,居家服務,屏東縣,屏東市;潮州鎮;東港鎮;萬丹鄉;長治鄉;麟洛鄉;九如鄉;里港鄉;鹽埔鄉;高樹鄉;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉, 08-7933252轉22,ltc000200@tzuchi.org.tw,釋證嚴,20240101,20261231,20240102 11:34:14
紫軒醫療資訊科技有限公司附設高雄市私立紫軒社區長照機構,2V1500016,2,高雄市,鳳山區,高雄市鳳山區海洋里２７鄰南京路２２６巷１號1樓,120.3458633423,22.6119937897,B,日間照顧服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區;桃源區;那瑪夏區,07-7632138,zixuansunhome@gmail.com,謝孟勲,20220519,20240630,20240115 15:03:59
平安診所-義竹北華據點,B21300101,B2,嘉義縣,義竹鄉,嘉義縣義竹鄉嘉義縣義竹鄉北華村北港子48號之1,120.1930389404,23.3420200348,C,巷弄長照站,嘉義縣,義竹鄉,053476000,mei053411110@gmail.com,曾仁德,20220501,20251231,20220601 18:46:26
托媞園長照社團法人附設屏東縣私立愛麗絲青島社區長照機構,2L1600001,2,屏東縣,屏東市,屏東縣屏東市永城里7鄰青島街153-8號,120.4802246094,22.6781139374,B,團體家屋服務,屏東縣,屏東市;潮州鎮;東港鎮;恆春鎮;萬丹鄉;長治鄉;麟洛鄉;九如鄉;里港鄉;鹽埔鄉;高樹鄉;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉;車城鄉;滿州鄉;枋山鄉;三地門鄉;霧臺鄉;瑪家鄉;泰武鄉;來義鄉;春日鄉;獅子鄉;牡丹鄉,08-7322818,alicedaycare153@gmail.com,許兆嘉,20220701,20231231,20221114 10:02:31
托媞園長照社團法人附設屏東縣私立愛麗絲青島社區長照機構,2L1600001,2,屏東縣,屏東市,屏東縣屏東市永城里7鄰青島街153-8號,120.4802246094,22.6781139374,B,日間照顧服務,屏東縣,屏東市;潮州鎮;東港鎮;恆春鎮;萬丹鄉;長治鄉;麟洛鄉;九如鄉;里港鄉;鹽埔鄉;高樹鄉;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉;車城鄉;滿州鄉;枋山鄉;三地門鄉;霧臺鄉;瑪家鄉;泰武鄉;來義鄉;春日鄉;獅子鄉;牡丹鄉,08-7322818,alicedaycare153@gmail.com,許兆嘉,20220725,20231231,20220725 14:47:38
蔦松藥師藥局(口湖鄉港東村醫事C),B31100040,B3,雲林縣,口湖鄉,雲林縣口湖鄉港東村信義路39號,120.1492385864,23.5776596069,C,巷弄長照站,雲林縣,口湖鄉,0937783982,ecec1859@gmail.com,張振裕,20220701,20221231,20220617 10:07:53
緯久有限公司附設高雄市私立健樂綜合長照機構,4R1500003,4,高雄市,三民區,高雄市三民區壽昌路93之1號1樓,120.333404541,22.642665863,B,社區式交通接送服務(BD03),高雄市,三民區,07-3962668,wjcl2020168@gmail.com,黃怡心,20220620,20261231,20240701 17:13:23
臺北市私立寬安居家長照機構,1X0100037,1,臺北市,萬華區,臺北市萬華區雙園里莒光路328號6樓,121.4974975586,25.0312480927,B,居家服務,臺北市,大安區;中山區;中正區;大同區;萬華區,02-2308-1977,ka6.web@gmail.com,林菡雅,20240101,20241231,20231229 17:47:12
旺的福醫療用品商行,BB0800003,BB,臺中市,梧棲區,臺中市梧棲區下寮里築港路6之5號1樓,120.5296707153,24.2584781647,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-26582695,wonderfulhc2020@gmail.com,白世安,20240701,20270630,20240619 16:02:37
逸滿心有限公司附設臺北市私立逸滿心社區長照機構,2R0100015,2,臺北市,士林區,臺北市士林區中山北路5段687號3樓之1,121.5272903442,25.0971851349,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28353535,momosss2014@gmail.com,羅順芳,20240108,20241231,20240109 15:56:34
逸滿心有限公司附設臺北市私立逸滿心社區長照機構,2R0100015,2,臺北市,士林區,臺北市士林區中山北路5段687號3樓之1,121.5272903442,25.0971851349,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28353535,momosss2014@gmail.com,羅順芳,20240101,20261231,20240102 11:41:59
逸滿心有限公司附設臺北市私立逸滿心社區長照機構,2R0100015,2,臺北市,士林區,臺北市士林區中山北路5段687號3樓之1,121.5272903442,25.0971851349,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28353535,momosss2014@gmail.com,羅順芳,20220718,20231231,20220718 13:44:06
億家安居家物理治療所,B40400024,B4,新竹市,北區,新竹市北區海濱里聯興路55號,120.927116394,24.8422718048,B,喘息服務,新竹市,東區;北區;香山區,0970813443,wholecarept@gmail.com,李晋宇,20250101,20271231,20250101 16:57:24
臺南市私立宜合社區長照機構,2X1400031,2,臺南市,西港區,臺南市西港區永樂里大塭寮42之13號1樓,120.1803131104,23.1060752869,B,家庭托顧服務,臺南市,10;15;5;麻豆區;佳里區;西港區,0956683555,care.service@msa.hinet.net,李宜甄,20220624,20270228,20240305 11:48:07
謙銳居家物理治療所,B40800050,B4,臺中市,北區,臺中市北區育德路21號2樓,120.6795578003,24.1570568085,B,專業照護服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0919297272,Mo751118@gmail.com,陳孟琦,20250101,20271231,20241230 13:18:40
正唯健康產業有限公司附設雲林縣私立正唯居家長照機構,1N1100019,1,雲林縣,虎尾鎮,雲林縣虎尾鎮林森路一段486號5樓之2,120.4341659546,23.7095832825,B,喘息服務,雲林縣,虎尾鎮;土庫鎮;麥寮鄉;東勢鄉;褒忠鄉;臺西鄉;元長鄉;四湖鄉,05-6934908,Zwhealth2022@gmail.com,黃思閔,20240912,20261231,20240920 15:33:59
青松達觀股份有限公司附設桃園市私立長壽綜合長照機構,4R0400005,4,桃園市,龜山區,桃園市龜山區龜山里038鄰長壽路247號,121.3398284912,24.9996337891,B,日間照顧服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,04-24060333,changshoumaster@qingsong.com.tw,周孟賢,20220802,20230228,20230426 13:24:32
青松達觀股份有限公司附設桃園市私立長壽綜合長照機構,4R0400005,4,桃園市,龜山區,桃園市龜山區龜山里038鄰長壽路247號,121.3398284912,24.9996337891,B,日間照顧服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,04-24060333,changshoumaster@qingsong.com.tw,周孟賢,20230301,20251231,20230426 13:36:05
青松達觀股份有限公司附設桃園市私立長壽綜合長照機構,4R0400005,4,桃園市,龜山區,桃園市龜山區龜山里038鄰長壽路247號,121.3398284912,24.9996337891,B,喘息服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,04-24060333,changshoumaster@qingsong.com.tw,周孟賢,20230301,20251231,20230426 13:35:45
宜蘭縣私立仁心居家長照機構,1X1700014,1,宜蘭縣,宜蘭市,宜蘭縣宜蘭市泰山路86巷50號,121.743522644,24.7559261322,B,喘息服務,宜蘭縣,宜蘭市;蘇澳鎮;冬山鄉,03-9361966,I9361966@gmail.com,林國峯,20250101,20251231,20250109 18:11:41
中國醫藥大學附設醫院(北區賴村里),B20800331,B2,臺中市,北區,臺中市北區賴村里梅川西路三段109號,120.67578125,24.1628074646,C,巷弄長照站,臺中市,北區,04-22052121#4022,a30690@mail.cmuh.org.tw,周德陽,20230101,20231231,20230105 14:35:46
睿圖企業有限公司附設屏東縣私立幸福茉莉社區長照機構,2R1600012,2,屏東縣,屏東市,屏東縣屏東市勝利里30鄰廣東路1028號2樓,120.4804611206,22.6873874664,B,喘息服務,屏東縣,屏東市;潮州鎮;東港鎮;恆春鎮;萬丹鄉;長治鄉;麟洛鄉;九如鄉;里港鄉;鹽埔鄉;高樹鄉;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉;車城鄉;滿州鄉;枋山鄉;三地門鄉;霧臺鄉;瑪家鄉;泰武鄉;來義鄉;春日鄉;獅子鄉;牡丹鄉,08-7662030,happy.aging@msa.hinet.net,潘信村,20240101,20261231,20240102 10:08:57
睿圖企業有限公司附設屏東縣私立幸福茉莉社區長照機構,2R1600012,2,屏東縣,屏東市,屏東縣屏東市勝利里30鄰廣東路1028號2樓,120.4804611206,22.6873874664,B,日間照顧服務,屏東縣,屏東市;潮州鎮;東港鎮;恆春鎮;萬丹鄉;長治鄉;麟洛鄉;九如鄉;里港鄉;鹽埔鄉;高樹鄉;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉;車城鄉;滿州鄉;枋山鄉;三地門鄉;霧臺鄉;瑪家鄉;泰武鄉;來義鄉;春日鄉;獅子鄉;牡丹鄉,08-7662030,happy.aging@msa.hinet.net,潘信村,20220727,20231231,20220728 09:18:46
智能臥室科技股份有限公司,BB0800002,BB,臺中市,大雅區,臺中市大雅區橫山里永和路11之31號,120.6289291382,24.2067985535,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-25676258,aibedroom@gmail.com,周美華,20240701,20270630,20240624 13:51:35
圓石實業股份有限公司附設臺北市私立大稻埕圓石社區長照機構,2V0100006,2,臺北市,大同區,臺北市大同區延平北路2段96號3樓之1,121.5115203857,25.0565166473,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,2558-6900,19810313duck2024@gmail.com,侯克瀛,20230927,20241231,20230927 09:57:04
呼呼睡美夢股份有限公司台中七期店,BB0800004,BB,臺中市,西屯區,臺中市西屯區何安里文心路三段49、51號,120.6504516602,24.1644554138,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0921488451,info@purrrus.com,黃武士,20240625,20270630,20240716 14:53:13
呼呼睡美夢股份有限公司台中七期店,BB0800004,BB,臺中市,西屯區,臺中市西屯區何安里文心路三段49、51號,120.6504516602,24.1644554138,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0921488451,info@purrrus.com,黃武士,20220701,20240624,20240716 14:57:33
穗寶康股份有限公司,BB0800008,BB,臺中市,北屯區,臺中市北屯區廍子里太原路三段1186、1188號,120.7201690674,24.1626148224,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-24370366,sbc@sbcjust-sleep.com,鄭麗萍,20240701,20270630,20240628 20:45:53
富城醫療器材有限公司,BB0800015,BB,臺中市,清水區,臺中市清水區橋頭里高美路231巷5之1號1樓,120.5732574463,24.2828330994,B,輔具及居家無障礙環境服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0911-116885,pinkflower1315@gmail.com,高垂坤,20240701,20270630,20240821 16:24:34
財團法人中華民國佛教慈濟慈善事業基金會屏東縣私立慈濟鹽埔綜合長照機構,4S1600005,4,屏東縣,鹽埔鄉,屏東縣鹽埔鄉新二村德協路100號,120.5555725098,22.7348861694,A,個案管理服務,屏東縣,屏東市;里港鄉;鹽埔鄉, 08-7933252轉22,ltc000200@tzuchi.org.tw,釋證嚴,20220801,20231231,20230118 16:43:54
